1415.88,2924.49,1995.26,3694.75,1282.17,1282.49,706.538,3900.48,3112.53,1272.37,1686.3,557.407,1025.62,417.352,1219.04,1497.63,525.427,990.409,1693.19,796.041,972.048,1235.32,769.502,84.4934,1192.69,1023.77,694.789,902.068,967.82,958.157,891.827,399.461,463.021,942.708,1204.97,695.663,1371.89,818.771,260.791,1894.62,754.614,981.047,954.825,872.611,1289.55,1514.39,632.806,1212.83,1129.73,1225.96,159.882,1533.32,1845.72,4118.32,1267.48,1561.63,1252.03,1922.55,1165.16,3080.77,2043.61,2101.9,3703.01,7164.64,
3304.51,6000.8,2339.09,5375.56,1487.28,1940.6,1676.68,2324.91,313.632,2727.07,936.182,382.183,736.563,757.501,1661.15,2273.99,1454.93,1641.54,404.464,1357.76,742.381,1124.25,1337.57,1377.51,1183.58,183.685,617.99,1002.73,1339.88,725.353,353.672,307.044,733.795,1075.69,804.394,531.608,856.102,661.015,539.13,1347.92,1357.34,1068.68,1096.9,991.547,1106.26,1098.86,2347.15,983.682,1086.84,2365.85,886.742,160.415,1564.87,2996.23,1910.46,2564.62,1020,3114.33,1724.38,2572.4,1207.4,3542.91,1830.18,5150.29,
5132.64,3171.78,3883.79,3005.55,2534.52,1256.39,1234.45,1553.58,925.156,2615.89,1278.9,1298.18,1532.67,1070.07,1177.85,1393.21,1205.98,640.826,802.586,401.162,1374.33,721.491,425.613,1156.16,403.03,895.505,694.654,551.995,676.686,639.006,736.447,2032.72,397.903,904.539,487.189,1328.08,1597.97,668.299,321.522,134.731,1803.24,881.916,1466.47,416.148,838.245,1045.65,864.528,1991.99,716.343,339.596,835.492,631.455,2841.43,1846.45,1343.25,2680.45,2535.42,2382.4,1957.75,1979.69,1118.49,1118.69,2394.34,2075.51,
3870.31,838.819,2053.18,119.028,3550.28,2177.28,687.4,761.332,1864.99,899.857,1713.31,2312.74,908.784,1722.57,1528.67,987.747,1738.14,253.02,380.514,840.854,349.701,746.486,311.138,1208.01,203.656,645.04,877.15,494.745,554.658,212.53,516.54,1310.14,919.097,449.047,1477.86,650.022,1238.25,858.094,462.485,1235.54,807.916,878.031,417.515,392.89,1103.84,708.848,2708.01,1115.02,935.019,1359.73,1255.84,480.739,405.662,1094.03,1662.44,1667.34,2059,1631.34,2288.98,2703.62,289.325,892.067,1270.78,2273.33,
1683.48,4088.65,4355.51,1493.28,2063.89,1422.48,2591.49,1672.86,1053.73,1858.53,701.892,947.844,2139.26,2143.31,447.422,326.442,1062.03,253.292,694.791,939.599,690.542,1442.43,382.93,852.976,336.251,1016.66,147.863,296.313,1217.7,119.13,947.852,962.089,937.933,875.57,919.785,551.069,1388.77,745.158,584.68,736.856,1013.57,1341.3,734.54,257.995,1049.81,2451.46,945.508,733.468,433.469,954.05,1411.31,688.199,1130.29,1003.94,514.049,2402.46,1695.53,1453.27,1551.35,1414.55,2357.34,1927.05,1132.76,2885.96,
2289.24,1790.2,2271.08,1159.01,1303.35,1907.02,2090.81,1303.65,1604.93,453.475,604.266,264.055,2237.98,1617.78,1166.13,781.61,670.683,345.29,1050.14,1001.34,1094.81,1259.62,507.628,232.477,922.761,542.712,643.25,922.279,370.762,1079.18,843.546,361.943,364.373,685.316,674.646,1352.26,1553.66,973.044,278.451,1200.32,1298.2,894.229,459.013,964.694,908.034,348.084,1008.13,482.528,2082.68,1272.24,950.188,624.417,2062.95,1004.4,1386.22,1910.81,1011.21,849.147,1840.09,917.59,2386.38,2714.76,1729.98,1962.15,
3105.95,1451.16,3826.55,764.274,308.219,544.044,396.504,660.224,1627.32,759.34,919.886,563.57,1282.91,990.581,1529.45,1542.44,410.175,534.856,284.256,145.771,784.138,659.594,607.607,688.102,433.389,218.022,353.536,312.766,547.996,423.621,357.731,533.352,372.233,324.092,518.678,576.519,888.628,952.82,1179.98,574.395,317.515,378.714,1337.19,384.19,509.086,1300.77,510.361,1048.09,1349.05,1391.1,696.562,414.779,2100.94,1645.73,2291.76,2290.27,2349.79,2677.51,2930.3,287.489,575.456,2838.85,517.393,2812.05,
1921.03,2648.35,3368.36,986.833,1992.65,1787.45,815.622,69.3185,1300.95,961.759,1250.69,1016.68,756.134,1157.16,1565.58,882.839,1254.95,876.773,478.752,1222.39,153.909,557.548,259.11,731.725,782.355,970.948,570.723,1064.06,543.732,1319.98,571.088,667.158,148.579,271.461,142.547,183.381,361.281,843.86,461.87,528.651,1367.9,740.601,228.184,619.708,913.587,231.854,643.259,1064.18,418.369,191.695,1975.13,1220.29,1681.68,179.356,756.41,349.924,1990.79,1403.67,568.494,842.605,1349.68,1039.69,567.223,4154.4,
1965.93,3635.29,1362.66,2539.75,1990.18,430.551,795.465,1828.07,619.408,1062.98,824.464,1051.69,1307.73,1391.07,427.046,1237.47,1077.19,761.718,217.403,640.751,1110.13,954.404,378.975,305.139,513.637,409.596,567.615,841.88,923.654,1113.91,513.97,507.428,137.083,107.336,789.833,141.084,383.18,499.163,380.498,426.682,847.099,938.338,1131.55,876.963,301.58,977.615,1101.37,1576.14,965.062,342.775,2665.23,791.334,1383.19,1600.19,1502.32,927.798,1984.83,445.728,196.823,1674.41,2017.37,1423.21,1409.8,1600.85,
1112.03,1223.87,2899.68,1343.45,1904.41,1811.01,1821.3,1059.06,626.516,1234.99,1460.45,1418.45,606.9,1463.49,762.332,580.594,424.359,943.214,399.059,720.068,578.213,650.829,321.225,1168.52,906.254,455.302,248.961,692.837,633.026,262.851,223.565,549.791,830.539,724.085,473.368,383.286,416.439,1309.01,394.645,1243.75,361.038,1532.93,756.456,1152.82,1181.85,242.076,831.958,1317.28,1096.21,1004.83,851.465,687.418,1199.87,543.94,1902.87,622.632,492.038,87.1054,628.972,858.106,471.682,1495.55,2781.3,2608.51,
1141.98,3474.98,2654.61,1036.54,1359.72,746.766,2343.81,1297.75,239.557,1249.13,585.585,703.515,1203.84,462.092,188.393,804.352,887.844,818.459,1278.21,1037.52,573.248,316.943,541.044,951.239,777.06,514.103,369.575,208.553,683.424,599.768,1692.98,416.051,849.082,948.717,929.04,635.854,540.578,35.3186,1650.03,862.83,649.299,937.927,321.883,121.929,565.389,1113.82,560.521,986.378,726.713,852.413,604.986,1414.97,1833.46,1415.22,573.863,1148.14,1069.56,1006.99,362.88,987.273,654.746,2404.35,3105.53,3162.1,
1572.59,1271.55,1436.54,728.452,1635.47,1223.61,1513.73,1110.3,1706.25,990.816,711.885,823.711,718.276,1175.99,1179.8,655.032,887.001,1122.39,306.322,1082.97,839.12,629.768,184.117,257.604,374.062,78.2393,438.954,567.348,808.344,804.715,619.995,707.033,961.707,801.172,427.636,267.726,486.138,714.943,892.192,1075.67,1320.41,1002.44,1239.69,220.906,916.979,1394.77,706.097,1640.85,627.845,749.183,1149.65,712.462,352.4,1027.01,938.61,1503.38,1631.22,1035.02,1051.91,1604.83,1025.74,743.695,1756.81,989.848,
1951.45,838.387,1659.49,918.443,1692.12,399.283,2589.13,496.907,610.086,839.918,754.81,1159.28,705.503,1036.31,737.993,843.262,160.242,919.367,151.997,904.629,1423.73,966.329,666.087,601.636,442.135,533.274,892.314,881.448,570.653,498.181,1048.65,616.633,210.059,676.987,314.36,765.99,943.922,507.259,332.117,520.321,546.923,347.631,916.518,1437.92,781.872,884.96,403.164,599.061,1607.74,688.798,635.931,1004.22,737.283,1659.83,752.008,391.999,1276.88,1211.2,1858.03,2635.14,781.084,458.476,1158.06,1151.26,
673.907,1443.43,1726.6,1994.24,259.825,1174.09,1351.72,1286.07,1725.86,1436.64,1092.29,1787.8,111.179,502.423,292.159,1025.41,291.296,1023.19,1046.02,243.389,1304.26,281.124,798.77,499.83,1030.32,756.223,317.002,888.629,561.366,888.532,743.668,163.598,1125.55,1213.99,291.491,887.374,615.737,1089.56,134.346,231.353,892.996,219.945,549.695,630.815,540.566,1533.71,1062.97,664.024,989.896,1594.24,1480.11,413.996,690.59,868.032,458.956,259.045,516.146,896.844,881.542,2158.86,946.586,870.095,2071.61,2782.01,
2702.64,1438.25,1881.08,255.833,1717.09,1054.45,671.559,1591.74,1282.96,1029.15,793.208,482.643,412.765,844.646,538.685,733.894,1212.85,359.562,71.4359,679.243,477.055,394.642,339.582,934.803,604.384,755.69,772.875,564.911,246.485,876.26,455.296,436.656,644.198,914.785,450.81,383.296,1113.68,468.447,561.816,766.451,478.952,816.201,229.835,1206.48,1187.19,222.857,964.298,560.997,1029.06,963.196,255.625,1245.69,957.144,1162.85,733.434,761.821,676.187,1234.27,946.689,1672.16,1055.78,2035.9,1340.55,227.801,
2032.49,625.172,2628.84,415.444,197.071,911.539,893.424,1042.69,54.4709,1110.87,942.366,546.666,1198.44,592.648,944.716,769.881,27.5353,1077.73,887.1,359.976,891.186,1232.84,651.424,339.569,301.269,432.005,677.903,545.748,448.374,312.655,544.549,386.535,587.272,962.727,695.502,305.061,561.671,692.885,533.214,583.321,430.428,468.08,1034.7,353.37,954.423,506.409,920.723,706.838,803.44,443.347,470.418,1514.03,266.222,779.756,244.926,298.825,694.936,902.809,953,1375.97,553.043,649.642,622.365,2525.22,
464.46,1557.15,2494.29,659.272,804.555,724.003,875.637,814.642,396.041,84.8368,1671.3,374.021,298.003,528.545,886.873,1359.16,622.587,46.4782,532.151,244.202,723.15,1038.91,1458.47,673.697,553.524,462.712,665.944,816.24,181.201,161.264,628.273,895.918,936.512,370.102,325.991,568.919,705.895,991.787,370.726,1177.52,109.538,210.118,730.872,504.878,557.121,1192.76,808.846,978.759,629.64,1140.67,770.182,946.818,468.915,891.676,1087.94,610.467,727.653,1800.59,1128.16,1768.23,1181.77,481.346,1311.36,1403.25,
2409.67,775.003,1431.85,736.803,1733.52,414.042,1142.13,1465.03,988.702,1161.21,981.174,953.139,1271.54,1102.4,24.339,144.379,457.412,1035.02,1363.19,31.4831,310.809,1353.92,627.756,755.253,663.015,601.027,1085.18,991.754,392.638,652.75,105.579,399.981,629.606,548.923,768.856,833.3,1005.58,927.964,716.583,640.968,919.109,559.123,878.24,777.014,484.739,606.413,89.591,558.55,824.822,1099.73,1023.13,365.193,341.008,719.4,561.976,373.381,44.482,521.233,185.986,747.578,483.019,885.246,1962.21,967.625,
1823.16,1047.17,938.923,344.686,2255.3,891.317,1842.71,761.05,351.615,737.018,797.38,704.02,449.42,915.555,738.323,1723.5,695.33,1223.73,1045.87,400.667,246.526,935.968,663.173,876.539,81.9323,262.914,759.649,584.232,96.9897,626.524,89.5526,48.7475,813.051,306.777,545.271,756.723,572.317,1197.31,1170.62,799.636,382.115,662.913,632.727,419.084,133.374,627.846,1366.89,884.185,648.768,1130.67,589.379,734.166,1302.58,645.444,682.511,1178.48,909.569,1351.81,877.285,594.945,500.915,588.651,804.404,1765.71,
813.547,3268.44,1311.71,618.546,799.331,219.867,949.134,1205.62,206.856,551.617,598.708,357.03,319.052,1762.13,354.258,292.503,872.288,762.573,1494.16,808.622,619.743,558.502,603.97,213.589,655.344,305.326,406.232,688.856,550.384,998.231,178.066,229.468,680.851,767.01,153.634,937.864,862.986,488.356,682.714,665.235,465.129,726.125,618.129,674.828,211.667,1028.02,424.08,1263.19,362.138,1458.98,736.446,465.747,454.52,274.18,1221.58,1351.03,972.337,770.084,902.618,1370.61,744.139,1298.62,1553.68,2536.06,
2235.55,1710.93,1272.29,327.983,1146.78,976.785,996.55,1446.97,163.887,697.756,780.994,570.801,1360.02,1533.93,558.939,1766.26,1191.73,329.454,735.225,701.242,736.905,406.012,236.331,387.501,423.145,561.995,949.819,436.876,599.605,1071.31,820.462,726.63,608.833,513.607,616.112,650.955,808.181,231.625,164.274,519.315,844.605,506.411,287.351,967.103,940.653,907.513,1544.72,844.778,462.722,376.739,397.395,424.926,593.783,524.915,351.819,553.721,955.113,1040.8,494.35,578.115,928.573,1790.14,1633.61,968.352,
3189.96,1413.5,2063.23,1004.08,738.903,441.943,727.638,649.35,710.234,992.041,338.157,277.758,982.771,109.674,269.023,1686.03,83.7933,1262.71,1020.9,808.44,469.972,916.161,621.672,263.101,832.701,202.372,759.92,130.916,639.697,281.945,1316.07,521.53,760.473,637.749,946.188,699.219,214.617,492.91,526.669,1184.32,102.795,442.159,1091.92,529.164,609.893,1237.44,2128.22,1537.1,500.863,669.485,458.592,565.31,251.163,512.178,741.55,691.948,1258.29,461.226,865.724,338.961,993.877,1023.93,1553.91,1507.33,
1431,1604.86,1645.32,1375.57,101.027,1333.99,1703.04,407.654,1349.81,868.901,547.701,1110.15,696.302,885.044,716.057,46.7526,735.866,1056.26,997.112,491.246,408.995,906.797,123.49,618.922,854.458,589.739,559.446,381.202,397.596,408.795,647.285,337.17,495,337.176,647.298,408.772,397.612,381.172,559.461,589.735,854.489,618.938,123.494,906.798,408.999,491.259,997.103,1056.23,735.867,46.7426,716.047,885.052,696.262,1110.18,547.688,868.948,1349.8,407.687,1703.06,1333.97,101.05,1375.58,1645.33,1604.84,
3189.9,1507.35,1553.87,1023.89,993.916,338.937,865.727,461.246,1258.27,691.889,741.541,512.172,251.199,565.309,458.589,669.501,500.841,1537.09,2128.23,1237.5,609.893,529.2,1091.92,442.191,102.788,1184.34,526.668,492.915,214.584,699.244,946.152,637.695,760.522,521.529,1316.06,281.997,639.69,130.871,759.948,202.392,832.687,263.112,621.657,916.126,469.966,808.415,1020.89,1262.67,83.8472,1686.06,269.06,109.716,982.768,277.744,338.119,992.042,710.262,649.388,727.655,441.928,738.924,1004.05,2063.22,1413.45,
2235.41,968.366,1633.54,1790.16,928.608,578.153,494.357,1040.81,955.122,553.702,351.829,524.908,593.764,424.935,397.394,376.7,462.747,844.753,1544.69,907.554,940.652,967.095,287.347,506.432,844.606,519.284,164.277,231.613,808.212,650.956,616.093,513.647,608.86,726.616,820.435,1071.34,599.586,436.918,949.812,561.976,423.174,387.5,236.328,406.045,736.907,701.264,735.251,329.477,1191.71,1766.24,558.957,1533.96,1360.05,570.782,781.038,697.753,163.879,1447,996.544,976.761,1146.78,327.956,1272.25,1710.97,
813.484,2536.07,1553.61,1298.63,744.127,1370.62,902.634,770.056,972.351,1351.05,1221.6,274.188,454.576,465.731,736.427,1459.02,362.157,1263.15,424.053,1028.03,211.679,674.817,618.152,726.123,465.125,665.24,682.743,488.379,862.984,937.88,153.611,767.01,680.886,229.443,178.027,998.238,550.393,688.865,406.241,305.337,655.336,213.623,603.957,558.51,619.736,808.594,1494.2,762.521,872.304,292.543,354.275,1762.13,319.028,357.019,598.741,551.634,206.877,1205.61,949.117,219.862,799.353,618.569,1311.75,3268.4,
1823.23,1765.69,804.352,588.669,500.9,594.924,877.271,1351.8,909.58,1178.49,682.522,645.406,1302.6,734.16,589.427,1130.69,648.775,884.162,1366.86,627.847,133.389,419.093,632.718,662.914,382.127,799.614,1170.63,1197.33,572.312,756.723,545.253,306.758,813.065,48.7534,89.5802,626.523,96.9987,584.224,759.667,262.888,81.9037,876.558,663.146,936,246.483,400.674,1045.87,1223.74,695.342,1723.49,738.342,915.526,449.449,704.039,797.401,737.029,351.625,761.022,1842.7,891.371,2255.3,344.688,939.018,1047.12,
2409.48,967.592,1962.12,885.232,483.05,747.541,185.98,521.254,44.4735,373.414,561.962,719.421,340.998,365.164,1023.14,1099.71,824.847,558.505,89.5562,606.419,484.716,777.015,878.241,559.135,919.105,640.965,716.571,927.97,1005.57,833.289,768.846,548.901,629.618,399.99,105.591,652.748,392.637,991.747,1085.19,601.041,663.021,755.221,627.814,1353.93,310.843,31.468,1363.15,1035.04,457.425,144.337,24.3484,1102.36,1271.55,953.12,981.204,1161.19,988.698,1465.05,1142.11,414.085,1733.49,736.864,1431.96,774.986,
464.771,1403.3,1311.31,481.384,1181.8,1768.25,1128.2,1800.6,727.666,610.465,1087.94,891.668,468.925,946.828,770.181,1140.65,629.63,978.793,808.852,1192.75,557.101,504.85,730.864,210.12,109.518,1177.49,370.718,991.785,705.871,568.879,326.033,370.149,936.487,895.915,628.255,161.245,181.181,816.258,665.926,462.73,553.494,673.722,1458.48,1038.86,723.199,244.199,532.157,46.4827,622.557,1359.21,886.882,528.518,297.973,374.054,1671.28,84.8481,396.059,814.62,875.633,723.976,804.526,659.24,2494.38,1557.12,
2032.68,2525.19,622.31,649.638,553.054,1376,953.019,902.814,694.954,298.804,244.948,779.764,266.17,1514.01,470.433,443.306,803.448,706.836,920.709,506.454,954.463,353.341,1034.67,468.081,430.409,583.326,533.201,692.864,561.704,305.049,695.502,962.738,587.279,386.495,544.551,312.667,448.359,545.749,677.877,432.027,301.252,339.592,651.39,1232.85,891.19,359.983,887.082,1077.75,27.5416,769.892,944.7,592.595,1198.46,546.673,942.323,1110.94,54.4862,1042.66,893.381,911.601,197.004,415.504,2628.88,625.149,
2702.67,227.793,1340.59,2035.89,1055.81,1672.18,946.713,1234.26,676.166,761.831,733.424,1162.84,957.176,1245.7,255.654,963.169,1029.07,560.987,964.307,222.819,1187.17,1206.51,229.863,816.179,478.985,766.45,561.822,468.412,1113.69,383.286,450.79,914.78,644.238,436.668,455.309,876.269,246.47,564.9,772.83,755.717,604.402,934.805,339.593,394.609,477.017,679.237,71.4778,359.555,1212.84,733.904,538.666,844.661,412.75,482.66,793.19,1029.18,1282.93,1591.79,671.561,1054.43,1717.14,255.831,1881.08,1438.28,
673.919,2782.04,2071.57,870.057,946.6,2158.88,881.583,896.849,516.163,259.03,458.96,867.983,690.604,413.972,1480.09,1594.2,989.899,664.033,1062.93,1533.74,540.585,630.85,549.716,219.96,892.987,231.337,134.328,1089.56,615.739,887.352,291.483,1213.97,1125.58,163.612,743.67,888.509,561.325,888.663,317.046,756.207,1030.31,499.793,798.778,281.145,1304.28,243.412,1046.02,1023.23,291.294,1025.41,292.139,502.428,111.194,1787.78,1092.25,1436.65,1725.87,1286.01,1351.77,1174.07,259.794,1994.2,1726.63,1443.38,
1951.69,1151.33,1158,458.421,781.059,2635.14,1858.03,1211.19,1276.9,391.992,752.014,1659.84,737.234,1004.23,635.968,688.847,1607.72,599.03,403.178,884.949,781.84,1437.94,916.546,347.592,546.932,520.377,332.128,507.261,943.912,765.994,314.378,676.96,210.02,616.626,1048.65,498.148,570.628,881.457,892.312,533.298,442.103,601.648,666.08,966.309,1423.71,904.655,152.01,919.377,160.216,843.22,738.016,1036.28,705.497,1159.26,754.78,839.93,610.062,496.851,2589.15,399.274,1692.11,918.457,1659.52,838.347,
1572.39,989.911,1756.78,743.764,1025.77,1604.78,1051.91,1034.97,1631.2,1503.36,938.595,1026.95,352.488,712.443,1149.67,749.209,627.875,1640.85,706.084,1394.75,917.016,220.905,1239.7,1002.48,1320.4,1075.71,892.198,714.942,486.162,267.711,427.648,801.131,961.757,707.033,619.989,804.708,808.361,567.318,438.946,78.2342,374.061,257.638,184.137,629.778,839.091,1082.98,306.332,1122.38,887.017,655.062,1179.75,1175.94,718.285,823.667,711.907,990.784,1706.23,1110.28,1513.71,1223.58,1635.5,728.462,1436.51,1271.5,
1141.74,3162.13,3105.48,2404.37,654.722,987.227,362.835,1007.04,1069.56,1148.13,573.878,1415.21,1833.51,1414.98,605.005,852.423,726.766,986.392,560.479,1113.79,565.386,121.94,321.881,937.926,649.273,862.856,1650.01,35.275,540.584,635.848,929.007,948.739,849.093,415.999,1693.01,599.766,683.424,208.584,369.57,514.098,777.08,951.25,541.021,316.902,573.301,1037.49,1278.21,818.451,887.832,804.352,188.408,462.067,1203.81,703.549,585.553,1249.13,239.551,1297.71,2343.77,746.789,1359.73,1036.5,2654.69,3474.96,
1112.38,2608.49,2781.16,1495.5,471.724,858.047,628.948,87.0961,492.099,622.517,1902.9,544,1199.88,687.41,851.499,1004.79,1096.23,1317.3,831.966,242.119,1181.83,1152.82,756.449,1532.96,361.054,1243.75,394.585,1309.02,416.436,383.291,473.366,724.081,830.518,549.826,223.548,262.851,633.038,692.828,248.974,455.274,906.256,1168.5,321.217,650.851,578.229,720.033,399.051,943.2,424.332,580.602,762.34,1463.52,606.812,1418.45,1460.45,1235.01,626.469,1059.04,1821.21,1811.02,1904.36,1343.51,2899.74,1223.76,
1966.13,1600.95,1409.83,1423.22,2017.41,1674.43,196.832,445.71,1984.89,927.801,1502.33,1600.22,1383.23,791.305,2665.24,342.819,965.056,1576.14,1101.33,977.578,301.583,876.939,1131.56,938.3,847.13,426.698,380.51,499.185,383.183,141.084,789.818,107.355,137.117,507.469,513.976,1113.93,923.643,841.895,567.59,409.593,513.637,305.118,378.997,954.413,1110.12,640.787,217.447,761.73,1077.21,1237.45,427.046,1391.08,1307.8,1051.69,824.443,1063,619.354,1828.06,795.374,430.577,1990.18,2539.69,1362.62,3635.29,
1921.13,4154.43,567.186,1039.76,1349.66,842.571,568.495,1403.62,1990.77,349.911,756.455,179.358,1681.68,1220.31,1975.09,191.708,418.378,1064.13,643.286,231.855,913.606,619.676,228.187,740.586,1367.9,528.649,461.894,843.853,361.282,183.367,142.543,271.474,148.591,667.159,571.095,1319.98,543.736,1064.03,570.75,970.95,782.361,731.726,259.101,557.518,153.947,1222.39,478.759,876.739,1254.9,882.743,1565.64,1157.15,756.171,1016.69,1250.7,961.744,1300.99,69.3517,815.632,1787.45,1992.55,986.71,3368.33,2648.19,
3106.28,2812.08,517.458,2838.86,575.489,287.497,2930.31,2677.56,2349.79,2290.34,2291.76,1645.77,2100.93,414.798,696.498,1391.15,1349.03,1048.09,510.378,1300.8,509.099,384.241,1337.17,378.732,317.531,574.396,1179.98,952.785,888.648,576.504,518.679,324.072,372.215,533.352,357.709,423.619,548.015,312.737,353.529,218.005,433.396,688.099,607.589,659.654,784.144,145.769,284.24,534.849,410.105,1542.49,1529.42,990.515,1282.98,563.594,919.869,759.339,1627.36,660.26,396.426,543.986,308.133,764.227,3826.65,1451.15,
